"Date Inserted","Reporting Date","Sale Month","Store","Artist","Title","ISRC","UPC","Quantity","Team Percentage","Source Type","Country of Sale","Songwriter Royalties Withheld (USD)","Earnings (USD)","Recoup (USD)"
"2024-10-26","2024-10-26","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","1","100","Song","BN","0.00000","0.001275999303",
"2024-10-26","2024-10-26","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","1","100","Song","AZ","0.00000","0.002829998456",
"2024-10-26","2024-10-26","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","2","100","Song","AM","0.00000","0.004864997346",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","17","100","Song","ZA","0.00000","0.022269288652",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","1","100","Song","ZA","0.00000","0.000866823527",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","13","100","Song","VN","0.00000","0.011260091457",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","2","100","Song","VN","0.00000","0.000068915162",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Walking Cigarette","QZK6M2363874","197814381859","2","100","Song","TW","0.00000","0.003466217309",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","34","100","Song","TW","0.00000","0.041881036353",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","5","100","Song","TW","0.00000","0.005745801665",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","16","100","Song","TR","0.00000","0.006713844337",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","18","100","Song","TR","0.00000","0.008520713751",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","7","100","Song","TH","0.00000","0.006439260487",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","31","100","Song","TH","0.00000","0.020830684636",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","2","100","Song","SK","0.00000","0.003723572368",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","6","100","Song","SK","0.00000","0.008761916820",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","2","100","Song","SI","0.00000","0.000156135914",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","3","100","Song","SI","0.00000","0.003763413947",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","14","100","Song","SG","0.00000","0.010731382945",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","For The Birds","QZK6M2363876","197814381859","1","100","Song","SE","0.00000","0.002993502367",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","2","100","Song","SE","0.00000","0.008858828767",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","6","100","Song","SE","0.00000","0.022500800525",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","3","100","Song","RS","0.00000","0.000149675118",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","4","100","Song","RS","0.00000","0.011670352033",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","5","100","Song","RO","0.00000","0.004573167105",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","2","100","Song","RO","0.00000","0.004409493594",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","9","100","Song","PT","0.00000","0.027883720789",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","9","100","Song","PT","0.00000","0.014016697953",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","12","100","Song","PL","0.00000","0.020281516936",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","10","100","Song","PL","0.00000","0.012965741727",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","114","100","Song","PH","0.00000","0.042732784689",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","27","100","Song","PH","0.00000","0.015369158016",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","17","100","Song","PE","0.00000","0.021832108090",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","2","100","Song","PE","0.00000","0.005685500898",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Pilot","QZK6M2363873","197814381859","1","100","Song","NZ","0.00000","0.002062070875",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","13","100","Song","NZ","0.00000","0.057661531745",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","89","100","Song","NZ","0.00000","0.274672147765",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","2","100","Song","NO","0.00000","0.006688001151",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","9","100","Song","NL","0.00000","0.041609682901",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","For The Birds","QZK6M2363876","197814381859","1","100","Song","NL","0.00000","0.003051649535",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","10","100","Song","NL","0.00000","0.046222691585",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","5","100","Song","MY","0.00000","0.005060957239",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","11","100","Song","MY","0.00000","0.010058383313",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","33","100","Song","MX","0.00000","0.034791389021",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","81","100","Song","MX","0.00000","0.085259900690",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","1","100","Song","MK","0.00000","0.003406993341",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","2","100","Song","LV","0.00000","0.007043344957",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","1","100","Song","LV","0.00000","0.001451525608",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","1","100","Song","LU","0.00000","0.006338041342",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","2","100","Song","LT","0.00000","0.003155022278",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","4","100","Song","LK","0.00000","0.001383687245",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","1","100","Song","JP","0.00000","0.000255201460",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","1","100","Song","JP","0.00000","0.001760567039",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","18","100","Song","IT","0.00000","0.054348219952",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","24","100","Song","IT","0.00000","0.090936787193",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","25","100","Song","IL","0.00000","0.048826392565",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","1","100","Song","IL","0.00000","0.001971619724",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","4","100","Song","IE","0.00000","0.013421227878",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","1","100","Song","IE","0.00000","0.002922433605",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","36","100","Song","ID","0.00000","0.013605360578",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","13","100","Song","ID","0.00000","0.004372882414",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","7","100","Song","HU","0.00000","0.014512025683",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","4","100","Song","HU","0.00000","0.005471217815",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","2","100","Song","HR","0.00000","0.000156135914",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","1","100","Song","HK","0.00000","0.000048455973",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","1","100","Song","HK","0.00000","0.005283854717",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","4","100","Song","GR","0.00000","0.002319425934",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Walking Cigarette","QZK6M2363874","197814381859","1","100","Song","FR","0.00000","0.005618739334",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","500","100","Song","FR","0.00000","2.067017691634",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","27","100","Song","FR","0.00000","0.095434578340",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","5","100","Song","FI","0.00000","0.023986783715",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","4","100","Song","FI","0.00000","0.026838148559",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","For The Birds","QZK6M2363876","197814381859","1","100","Song","ES","0.00000","0.005204171561",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","18","100","Song","ES","0.00000","0.049268957123",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Walking Cigarette","QZK6M2363874","197814381859","1","100","Song","ES","0.00000","0.000275660649",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","18","100","Song","ES","0.00000","0.039233186598",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","2","100","Song","EE","0.00000","0.002234358781",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","1","100","Song","DK","0.00000","0.000235819071",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","5","100","Song","DK","0.00000","0.019241328703",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Walking Cigarette","QZK6M2363874","197814381859","2","100","Song","DE","0.00000","0.005170790779",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","10","100","Song","DE","0.00000","0.045515234371",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Pilot","QZK6M2363873","197814381859","1","100","Song","DE","0.00000","0.004742224613",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Walking Cigarette","QZK6M2363874","197814381859","1","100","Song","DE","0.00000","0.004742224613",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","73","100","Song","DE","0.00000","0.322140696271",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","For The Birds","QZK6M2363876","197814381859","2","100","Song","DE","0.00000","0.010199444036",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","1","100","Song","CZ","0.00000","0.003840943504",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","8","100","Song","CZ","0.00000","0.021839645686",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","18","100","Song","CO","0.00000","0.013358773512",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","2","100","Song","CO","0.00000","0.002628467366",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","35","100","Song","CL","0.00000","0.043204422831",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","9","100","Song","CL","0.00000","0.008351656244",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","17","100","Song","CH","0.00000","0.084206790864",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","For The Birds","QZK6M2363876","197814381859","1","100","Song","CH","0.00000","0.000565319691",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","2","100","Song","CH","0.00000","0.014870599888",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","222","100","Song","CA","0.00000","0.637508324236",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","For The Birds","QZK6M2363876","197814381859","1","100","Song","CA","0.00000","0.001768104635",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","27","100","Song","CA","0.00000","0.089625245509",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Walking Cigarette","QZK6M2363874","197814381859","3","100","Song","CA","0.00000","0.008171830742",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Pilot","QZK6M2363873","197814381859","1","100","Song","CA","0.00000","0.001768104635",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","116","100","Song","BR","0.00000","0.165731274392",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","82","100","Song","BR","0.00000","0.104753200456",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","4","100","Song","BG","0.00000","0.005757646459",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","3","100","Song","BG","0.00000","0.000291812640",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","7","100","Song","BE","0.00000","0.033616600862",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","15","100","Song","BE","0.00000","0.057394485491",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","5","100","Song","BD","0.00000","0.000709610812",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","2","100","Song","BA","0.00000","0.003918473062",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","For The Birds","QZK6M2363876","197814381859","3","100","Song","AU","0.00000","0.008018925225",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","191","100","Song","AU","0.00000","0.589447536054",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","13","100","Song","AU","0.00000","0.034115158990",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Pilot","QZK6M2363873","197814381859","3","100","Song","AU","0.00000","0.011026425985",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","4","100","Song","AT","0.00000","0.015844026557",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","5","100","Song","AT","0.00000","0.022647245245",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","72","100","Song","AR","0.00000","0.047055057531",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","90","100","Song","AR","0.00000","0.044190771093",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","1","100","Song","AL","0.00000","0.002946123192",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","1","100","Song","AE","0.00000","0.000191670295",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","4","100","Song","AE","0.00000","0.008578860920",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","1","100","Song","SK","0.00000","-0.000037852729",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","17","100","Song","PH","0.00000","-0.002406603615",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","2","100","Song","PE","0.00000","-0.000977908308",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","3","100","Song","IE","0.00000","-0.004296369355",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","4","100","Song","BG","0.00000","-0.002294132993",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","15","100","Song","ZA","0.00000","-0.006461458707",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","67","100","Song","AR","0.00000","-0.012994685018",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","5","100","Song","DK","0.00000","-0.006814753364",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","460","100","Song","FR","0.00000","-0.575458582914",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","2","100","Song","SE","0.00000","-0.002522866724",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","2","100","Song","HU","0.00000","-0.001239483344",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","18","100","Song","IL","0.00000","-0.015252233751",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","8","100","Song","PL","0.00000","-0.004618007186",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","4","100","Song","TR","0.00000","-0.000769187970",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","2","100","Song","CL","0.00000","-0.000776999073",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","17","100","Song","ID","0.00000","-0.002489704533",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","1","100","Song","HK","0.00000","-0.000956302327",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","15","100","Song","BE","0.00000","-0.016136215000",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","83","100","Song","NZ","0.00000","-0.082439205246",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","2","100","Song","MY","0.00000","-0.000653668929",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","17","100","Song","CH","0.00000","-0.033100358457",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","24","100","Song","IT","0.00000","-0.029858198339",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","2","100","Song","NO","0.00000","-0.001448133690",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","2","100","Song","SI","0.00000","-0.000046655564",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","2","100","Song","FI","0.00000","-0.003167979406",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","15","100","Song","ES","0.00000","-0.014664198976",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","1","100","Song","JP","0.00000","-0.000961143618",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","164","100","Song","AU","0.00000","-0.143825763040",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","2","100","Song","TH","0.00000","-0.000662504069",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","73","100","Song","MX","0.00000","-0.023187479818",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","88","100","Song","BR","0.00000","-0.040288279888",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","7","100","Song","CZ","0.00000","-0.004597582455",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","2","100","Song","RO","0.00000","-0.001155266862",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","37","100","Song","DE","0.00000","-0.040640684031",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","9","100","Song","NL","0.00000","-0.011862706096",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","1","100","Song","CO","0.00000","-0.000291758800",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","2","100","Song","LV","0.00000","-0.001414822900",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","195","100","Song","CA","0.00000","-0.157738111593",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","5","100","Song","AT","0.00000","-0.005963045947",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","9","100","Song","PT","0.00000","-0.006766080953",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","1","100","Song","UA","0.00000","-0.000450528754",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","1","100","Song","MV","0.00000","-0.000923642496",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","1","100","Song","IN","0.00000","-0.000022403987",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","3","100","Song","DO","0.00000","-0.001727431057",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","17","100","Song","CR","0.00000","-0.009859420621",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","1011","100","Song","US","0.00000","-1.174425454346",
"2024-10-25","2024-10-25","2024-08","Spotify","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","69","100","Song","GB","0.00000","-0.104652634989",
"2024-10-24","2024-10-24","2024-08","Apple Music","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","1","100","Song","US","0.00000","0.008254989250",
"2024-10-24","2024-10-24","2024-08","Apple Music","Socially Acceptable","Walking Cigarette","QZK6M2363874","197814381859","1","100","Song","US","0.00000","0.008254989250",
"2024-10-24","2024-10-24","2024-08","Apple Music","Socially Acceptable","Nobody Knows","QZK6M2363875","197814381859","1","100","Song","US","0.00000","0.008254989250",
"2024-10-24","2024-10-24","2024-08","Apple Music","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","2","100","Song","US","0.00000","0.008795988546",
"2024-10-21","2024-10-21","2024-08","Amazon Prime (Streaming)","Socially Acceptable","Walking Cigarette","QZK6M2363874","197814381859","1","100","Song","US","0.00000","0.002135855052",
"2024-10-14","2024-10-14","2024-04","LyricFind","Socially Acceptable","Walking Cigarette","QZK6M2363874","197814381859","8","100","Song","US","0.00000","0.001853008604",
"2024-10-05","2024-10-05","2024-07","Tidal","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","1","100","Song","US","0.00000","0.011262626680",
"2024-10-05","2024-10-05","2024-08","YouTube (Red)","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","1","100","Song","US","0.00000","0.014634737023",
"2024-10-05","2024-10-05","2024-08","YouTube (Ads)","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","2","100","Song","US","0.00000","0.008402339483",
"2024-10-01","2024-10-01","2024-07","Apple Music","Socially Acceptable","Great Riddance","QZTAS2416994","198669338319","1","100","Song","US","0.00000","0.008538142739",
"2024-10-01","2024-10-01","2024-07","Apple Music","Socially Acceptable","Faire Enough","QZK6M2363877","197814381859","7","100","Song","US","0.00000","0.059766999175",
"2024-10-01","2024-10-01","2024-07","Apple Music","Socially Acceptable","For The Birds","QZK6M2363876","197814381859","8","100","Song","US","0.00000","0.068305141914",
